Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a train split of fold 1 of 2200481 files.
Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a val split of fold 1 of 490680 files.
Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a test split of fold 1 of 947582 files.
[2020-09-11 12:53:36.720394 | Step 0 / 17192]
[2020-09-12 21:46:05.795348 | Step 1132 / 3834]
[2020-09-12 21:46:09.405570 | Step 1133 / 3834]
[2020-09-12 21:46:13.092914 | Step 1134 / 3834]
[2020-09-12 21:46:22.268642 | Step 1135 / 3834]
[2020-09-12 21:46:38.577769 | Step 1136 / 3834]
[2020-09-12 21:46:42.421272 | Step 1137 / 3834]
[2020-09-12 21:46:46.326659 | Step 1138 / 3834]
[2020-09-12 21:46:49.993142 | Step 1139 / 3834]
[2020-09-12 21:46:53.471486 | Step 1140 / 3834]
[2020-09-12 21:47:01.985857 | Step 1141 / 3834]
[2020-09-12 21:47:17.354211 | Step 1142 / 3834]
[2020-09-12 21:47:21.056383 | Step 1143 / 3834]
[2020-09-12 21:47:24.841357 | Step 1144 / 3834]
[2020-09-12 21:47:28.338158 | Step 1145 / 3834]
[2020-09-12 21:47:32.008210 | Step 1146 / 3834]
[2020-09-12 21:47:41.270623 | Step 1147 / 3834]
[2020-09-12 21:47:57.197468 | Step 1148 / 3834]
[2020-09-12 21:48:00.893413 | Step 1149 / 3834]
[2020-09-12 21:48:04.544296 | Step 1150 / 3834]
[2020-09-12 21:48:08.304475 | Step 1151 / 3834]
[2020-09-12 21:48:12.379348 | Step 1152 / 3834]
[2020-09-12 21:48:20.803311 | Step 1153 / 3834]
[2020-09-12 21:48:36.275526 | Step 1154 / 3834]
[2020-09-12 21:48:39.970208 | Step 1155 / 3834]
[2020-09-12 21:48:43.670140 | Step 1156 / 3834]
[2020-09-12 21:48:47.540686 | Step 1157 / 3834]
[2020-09-12 21:48:51.392310 | Step 1158 / 3834]
[2020-09-12 21:48:59.776274 | Step 1159 / 3834]
[2020-09-12 21:49:16.391188 | Step 1160 / 3834]
[2020-09-12 21:49:20.314100 | Step 1161 / 3834]
[2020-09-12 21:49:24.245367 | Step 1162 / 3834]
[2020-09-12 21:49:27.841997 | Step 1163 / 3834]
[2020-09-12 21:49:32.197770 | Step 1164 / 3834]
[2020-09-12 21:49:39.714277 | Step 1165 / 3834]
[2020-09-12 21:49:56.248996 | Step 1166 / 3834]
[2020-09-12 21:49:59.749691 | Step 1167 / 3834]
[2020-09-12 21:50:03.554849 | Step 1168 / 3834]
[2020-09-12 21:50:07.134445 | Step 1169 / 3834]
[2020-09-12 21:50:10.820997 | Step 1170 / 3834]
[2020-09-12 21:50:17.846469 | Step 1171 / 3834]
[2020-09-12 21:50:35.542746 | Step 1172 / 3834]
[2020-09-12 21:50:38.882685 | Step 1173 / 3834]
[2020-09-12 21:50:42.444178 | Step 1174 / 3834]
[2020-09-12 21:50:45.849952 | Step 1175 / 3834]
[2020-09-12 21:50:49.507693 | Step 1176 / 3834]
[2020-09-12 21:50:57.050449 | Step 1177 / 3834]
[2020-09-12 21:51:14.916719 | Step 1178 / 3834]
[2020-09-12 21:51:18.431830 | Step 1179 / 3834]
[2020-09-12 21:51:22.160993 | Step 1180 / 3834]
[2020-09-12 21:51:25.927436 | Step 1181 / 3834]
[2020-09-12 21:51:29.397684 | Step 1182 / 3834]
[2020-09-12 21:51:36.027210 | Step 1183 / 3834]
[2020-09-12 21:51:54.485822 | Step 1184 / 3834]
[2020-09-12 21:51:58.222485 | Step 1185 / 3834]
[2020-09-12 21:52:01.285660 | Step 1186 / 3834]
[2020-09-12 21:52:04.531278 | Step 1187 / 3834]
[2020-09-12 21:52:08.191002 | Step 1188 / 3834]
[2020-09-12 21:52:13.532870 | Step 1189 / 3834]
[2020-09-12 21:52:31.746351 | Step 1190 / 3834]
[2020-09-12 21:52:35.685092 | Step 1191 / 3834]
[2020-09-12 21:52:38.993242 | Step 1192 / 3834]
[2020-09-12 21:52:42.595019 | Step 1193 / 3834]
[2020-09-12 21:52:45.530185 | Step 1194 / 3834]
[2020-09-12 21:52:49.385910 | Step 1195 / 3834]
[2020-09-12 21:53:07.665219 | Step 1196 / 3834]
[2020-09-12 21:53:10.841331 | Step 1197 / 3834]
[2020-09-12 21:53:14.090688 | Step 1198 / 3834]
[2020-09-12 21:53:17.704110 | Step 1199 / 3834]
[2020-09-12 21:53:21.275898 | Step 1200 / 3834]
[2020-09-12 21:53:27.472680 | Step 1201 / 3834]
[2020-09-12 21:53:45.316720 | Step 1202 / 3834]
[2020-09-12 21:53:48.730207 | Step 1203 / 3834]
[2020-09-12 21:53:52.370763 | Step 1204 / 3834]
[2020-09-12 21:53:56.050617 | Step 1205 / 3834]
[2020-09-12 21:53:59.544736 | Step 1206 / 3834]
[2020-09-12 21:54:05.208448 | Step 1207 / 3834]
[2020-09-12 21:54:23.050704 | Step 1208 / 3834]
[2020-09-12 21:54:26.562027 | Step 1209 / 3834]
[2020-09-12 21:54:29.827372 | Step 1210 / 3834]
[2020-09-12 21:54:33.266690 | Step 1211 / 3834]
[2020-09-12 21:54:36.548074 | Step 1212 / 3834]
[2020-09-12 21:54:40.138756 | Step 1213 / 3834]
[2020-09-12 21:54:59.890772 | Step 1214 / 3834]
[2020-09-12 21:55:03.309701 | Step 1215 / 3834]
[2020-09-12 21:55:06.902811 | Step 1216 / 3834]
[2020-09-12 21:55:10.823231 | Step 1217 / 3834]
[2020-09-12 21:55:14.619064 | Step 1218 / 3834]
[2020-09-12 21:55:18.251344 | Step 1219 / 3834]
[2020-09-12 21:55:38.209904 | Step 1220 / 3834]
[2020-09-12 21:55:41.744647 | Step 1221 / 3834]
[2020-09-12 21:55:46.331556 | Step 1222 / 3834]
[2020-09-12 21:55:50.095080 | Step 1223 / 3834]
[2020-09-12 21:55:53.718807 | Step 1224 / 3834]
[2020-09-12 21:55:57.424772 | Step 1225 / 3834]
[2020-09-12 21:56:17.385737 | Step 1226 / 3834]
[2020-09-12 21:56:21.238272 | Step 1227 / 3834]
[2020-09-12 21:56:25.081040 | Step 1228 / 3834]
[2020-09-12 21:56:28.706919 | Step 1229 / 3834]
[2020-09-12 21:56:32.379977 | Step 1230 / 3834]
[2020-09-12 21:56:36.041888 | Step 1231 / 3834]
[2020-09-12 21:56:56.017103 | Step 1232 / 3834]
[2020-09-12 21:56:59.492822 | Step 1233 / 3834]
[2020-09-12 21:57:03.172122 | Step 1234 / 3834]
[2020-09-12 21:57:07.000920 | Step 1235 / 3834]
[2020-09-12 21:57:11.053657 | Step 1236 / 3834]
[2020-09-12 21:57:15.757068 | Step 1237 / 3834]
[2020-09-12 21:57:35.397393 | Step 1238 / 3834]
[2020-09-12 21:57:39.178884 | Step 1239 / 3834]
[2020-09-12 21:57:43.132635 | Step 1240 / 3834]
[2020-09-12 21:57:46.969337 | Step 1241 / 3834]
[2020-09-12 21:57:50.957458 | Step 1242 / 3834]
[2020-09-12 21:57:55.544272 | Step 1243 / 3834]
[2020-09-12 21:58:15.399947 | Step 1244 / 3834]
[2020-09-12 21:58:19.196484 | Step 1245 / 3834]
[2020-09-12 21:58:23.214767 | Step 1246 / 3834]
[2020-09-12 21:58:27.643919 | Step 1247 / 3834]
[2020-09-12 21:58:31.634715 | Step 1248 / 3834]
[2020-09-12 21:58:35.480010 | Step 1249 / 3834]
[2020-09-12 21:58:55.937394 | Step 1250 / 3834]
[2020-09-12 21:58:59.819475 | Step 1251 / 3834]
[2020-09-12 21:59:03.481940 | Step 1252 / 3834]
[2020-09-12 21:59:07.189346 | Step 1253 / 3834]
[2020-09-12 21:59:10.806901 | Step 1254 / 3834]
[2020-09-12 21:59:14.452364 | Step 1255 / 3834]
[2020-09-12 21:59:33.998666 | Step 1256 / 3834]
[2020-09-12 21:59:37.672717 | Step 1257 / 3834]
[2020-09-12 21:59:41.306461 | Step 1258 / 3834]
[2020-09-12 21:59:45.586967 | Step 1259 / 3834]
[2020-09-12 21:59:49.083457 | Step 1260 / 3834]
[2020-09-12 21:59:52.834033 | Step 1261 / 3834]
[2020-09-12 22:00:13.285671 | Step 1262 / 3834]
[2020-09-12 22:00:16.778372 | Step 1263 / 3834]
[2020-09-12 22:00:20.217533 | Step 1264 / 3834]
[2020-09-12 22:00:23.296593 | Step 1265 / 3834]
[2020-09-12 22:00:26.410634 | Step 1266 / 3834]
[2020-09-12 22:00:30.071715 | Step 1267 / 3834]
[2020-09-12 22:00:50.795635 | Step 1268 / 3834]
[2020-09-12 22:00:54.016283 | Step 1269 / 3834]
[2020-09-12 22:00:57.205727 | Step 1270 / 3834]
[2020-09-12 22:01:00.912702 | Step 1271 / 3834]
[2020-09-12 22:01:04.112287 | Step 1272 / 3834]
[2020-09-12 22:01:08.231814 | Step 1273 / 3834]
[2020-09-12 22:01:30.256259 | Step 1274 / 3834]
[2020-09-12 22:01:33.752156 | Step 1275 / 3834]
[2020-09-12 22:01:37.412559 | Step 1276 / 3834]
[2020-09-12 22:01:40.941359 | Step 1277 / 3834]
[2020-09-12 22:01:44.882201 | Step 1278 / 3834]
[2020-09-12 22:01:49.468552 | Step 1279 / 3834]
[2020-09-12 22:02:09.785264 | Step 1280 / 3834]
[2020-09-12 22:02:13.255762 | Step 1281 / 3834]
[2020-09-12 22:02:16.766916 | Step 1282 / 3834]
[2020-09-12 22:02:21.450815 | Step 1283 / 3834]
[2020-09-12 22:02:25.099202 | Step 1284 / 3834]
[2020-09-12 22:02:29.353458 | Step 1285 / 3834]
[2020-09-12 22:02:50.764182 | Step 1286 / 3834]
[2020-09-12 22:02:54.215375 | Step 1287 / 3834]
[2020-09-12 22:02:57.492531 | Step 1288 / 3834]
[2020-09-12 22:03:01.252366 | Step 1289 / 3834]
[2020-09-12 22:03:04.569577 | Step 1290 / 3834]
[2020-09-12 22:03:08.128223 | Step 1291 / 3834]
[2020-09-12 22:03:27.737584 | Step 1292 / 3834]
[2020-09-12 22:03:31.042268 | Step 1293 / 3834]
[2020-09-12 22:03:34.307100 | Step 1294 / 3834]
[2020-09-12 22:03:38.025307 | Step 1295 / 3834]
[2020-09-12 22:03:41.412246 | Step 1296 / 3834]
[2020-09-12 22:03:44.894362 | Step 1297 / 3834]
[2020-09-12 22:04:04.509501 | Step 1298 / 3834]
[2020-09-12 22:04:07.899994 | Step 1299 / 3834]
[2020-09-12 22:04:11.779525 | Step 1300 / 3834]
[2020-09-12 22:04:15.149735 | Step 1301 / 3834]
[2020-09-12 22:04:18.709257 | Step 1302 / 3834]
[2020-09-12 22:04:22.323771 | Step 1303 / 3834]
[2020-09-12 22:04:42.728247 | Step 1304 / 3834]
[2020-09-12 22:04:46.313823 | Step 1305 / 3834]
[2020-09-12 22:04:49.733686 | Step 1306 / 3834]
[2020-09-12 22:04:53.373013 | Step 1307 / 3834]
[2020-09-12 22:04:56.901811 | Step 1308 / 3834]
[2020-09-12 22:05:01.389667 | Step 1309 / 3834]
[2020-09-12 22:05:19.152561 | Step 1310 / 3834]
[2020-09-12 22:05:22.429811 | Step 1311 / 3834]
[2020-09-12 22:05:25.744108 | Step 1312 / 3834]
[2020-09-12 22:05:29.441303 | Step 1313 / 3834]
[2020-09-12 22:05:34.044416 | Step 1314 / 3834]
[2020-09-12 22:05:37.317962 | Step 1315 / 3834]
[2020-09-12 22:05:56.387517 | Step 1316 / 3834]
[2020-09-12 22:05:59.868189 | Step 1317 / 3834]
[2020-09-12 22:06:03.341329 | Step 1318 / 3834]
[2020-09-12 22:06:06.491764 | Step 1319 / 3834]
[2020-09-12 22:06:09.890375 | Step 1320 / 3834]
[2020-09-12 22:06:13.145378 | Step 1321 / 3834]
[2020-09-12 22:06:34.750307 | Step 1322 / 3834]
[2020-09-12 22:06:38.279232 | Step 1323 / 3834]
[2020-09-12 22:06:41.791586 | Step 1324 / 3834]
[2020-09-12 22:06:45.206047 | Step 1325 / 3834]
[2020-09-12 22:06:48.474716 | Step 1326 / 3834]
[2020-09-12 22:06:52.370871 | Step 1327 / 3834]
[2020-09-12 22:07:13.369201 | Step 1328 / 3834]
[2020-09-12 22:07:17.073820 | Step 1329 / 3834]
[2020-09-12 22:07:20.575206 | Step 1330 / 3834]
[2020-09-12 22:07:24.015999 | Step 1331 / 3834]
[2020-09-12 22:07:26.988404 | Step 1332 / 3834]
[2020-09-12 22:07:31.373185 | Step 1333 / 3834]
[2020-09-12 22:07:52.441111 | Step 1334 / 3834]
[2020-09-12 22:07:55.855318 | Step 1335 / 3834]
[2020-09-12 22:07:59.260454 | Step 1336 / 3834]
[2020-09-12 22:08:02.491417 | Step 1337 / 3834]
[2020-09-12 22:08:06.148913 | Step 1338 / 3834]
[2020-09-12 22:08:09.626922 | Step 1339 / 3834]
[2020-09-12 22:08:29.644323 | Step 1340 / 3834]
[2020-09-12 22:08:33.420833 | Step 1341 / 3834]
[2020-09-12 22:08:37.202063 | Step 1342 / 3834]
[2020-09-12 22:08:41.971444 | Step 1343 / 3834]
[2020-09-12 22:08:45.571660 | Step 1344 / 3834]
[2020-09-12 22:08:49.345912 | Step 1345 / 3834]
[2020-09-12 22:09:07.587947 | Step 1346 / 3834]
[2020-09-12 22:09:11.200539 | Step 1347 / 3834]
[2020-09-12 22:09:15.153591 | Step 1348 / 3834]
[2020-09-12 22:09:18.835317 | Step 1349 / 3834]
[2020-09-12 22:09:22.301933 | Step 1350 / 3834]
[2020-09-12 22:09:26.025411 | Step 1351 / 3834]
[2020-09-12 22:09:45.688451 | Step 1352 / 3834]
[2020-09-12 22:09:49.537619 | Step 1353 / 3834]
[2020-09-12 22:09:53.181414 | Step 1354 / 3834]
[2020-09-12 22:09:57.042465 | Step 1355 / 3834]
[2020-09-12 22:10:00.868820 | Step 1356 / 3834]
[2020-09-12 22:10:04.617024 | Step 1357 / 3834]
[2020-09-12 22:10:24.640037 | Step 1358 / 3834]
[2020-09-12 22:10:28.611002 | Step 1359 / 3834]
[2020-09-12 22:10:32.771070 | Step 1360 / 3834]
[2020-09-12 22:10:36.763676 | Step 1361 / 3834]
[2020-09-12 22:10:41.444398 | Step 1362 / 3834]
[2020-09-12 22:10:45.450736 | Step 1363 / 3834]
[2020-09-12 22:11:02.928463 | Step 1364 / 3834]
[2020-09-12 22:11:06.665937 | Step 1365 / 3834]
[2020-09-12 22:11:10.692321 | Step 1366 / 3834]
[2020-09-12 22:11:14.503100 | Step 1367 / 3834]
[2020-09-12 22:11:18.248433 | Step 1368 / 3834]
[2020-09-12 22:11:22.029866 | Step 1369 / 3834]
[2020-09-12 22:11:40.571450 | Step 1370 / 3834]
[2020-09-12 22:11:44.158741 | Step 1371 / 3834]
[2020-09-12 22:11:47.660812 | Step 1372 / 3834]
[2020-09-12 22:11:51.371737 | Step 1373 / 3834]
[2020-09-12 22:11:55.446281 | Step 1374 / 3834]
[2020-09-12 22:12:00.267297 | Step 1375 / 3834]
[2020-09-12 22:12:21.961654 | Step 1376 / 3834]
[2020-09-12 22:12:25.798531 | Step 1377 / 3834]
[2020-09-12 22:12:29.653840 | Step 1378 / 3834]
[2020-09-12 22:12:33.587689 | Step 1379 / 3834]
[2020-09-12 22:12:37.525233 | Step 1380 / 3834]
[2020-09-12 22:12:41.399498 | Step 1381 / 3834]
[2020-09-12 22:13:03.296854 | Step 1382 / 3834]
[2020-09-12 22:13:07.197374 | Step 1383 / 3834]
[2020-09-12 22:13:10.958146 | Step 1384 / 3834]
[2020-09-12 22:13:14.954041 | Step 1385 / 3834]
[2020-09-12 22:13:18.672674 | Step 1386 / 3834]
[2020-09-12 22:13:22.742711 | Step 1387 / 3834]
[2020-09-12 22:13:44.244225 | Step 1388 / 3834]
[2020-09-12 22:13:48.015937 | Step 1389 / 3834]
[2020-09-12 22:13:51.967747 | Step 1390 / 3834]
[2020-09-12 22:13:56.035509 | Step 1391 / 3834]
[2020-09-12 22:13:59.857648 | Step 1392 / 3834]
[2020-09-12 22:14:03.521293 | Step 1393 / 3834]
[2020-09-12 22:14:23.979181 | Step 1394 / 3834]
[2020-09-12 22:14:27.714433 | Step 1395 / 3834]
[2020-09-12 22:14:31.157435 | Step 1396 / 3834]
[2020-09-12 22:14:34.544994 | Step 1397 / 3834]
[2020-09-12 22:14:38.133588 | Step 1398 / 3834]
[2020-09-12 22:14:41.708891 | Step 1399 / 3834]
[2020-09-12 22:15:04.393840 | Step 1400 / 3834]
[2020-09-12 22:15:08.230398 | Step 1401 / 3834]
[2020-09-12 22:15:12.281411 | Step 1402 / 3834]
[2020-09-12 22:15:16.125800 | Step 1403 / 3834]
[2020-09-12 22:15:20.030595 | Step 1404 / 3834]
[2020-09-12 22:15:23.792991 | Step 1405 / 3834]
[2020-09-12 22:15:45.246354 | Step 1406 / 3834]
[2020-09-12 22:15:49.487321 | Step 1407 / 3834]
[2020-09-12 22:15:53.471923 | Step 1408 / 3834]
[2020-09-12 22:15:57.357858 | Step 1409 / 3834]
[2020-09-12 22:16:01.509322 | Step 1410 / 3834]
[2020-09-12 22:16:05.618090 | Step 1411 / 3834]
[2020-09-12 22:16:26.102494 | Step 1412 / 3834]
[2020-09-12 22:16:30.019462 | Step 1413 / 3834]
[2020-09-12 22:16:33.711143 | Step 1414 / 3834]
[2020-09-12 22:16:37.570214 | Step 1415 / 3834]
[2020-09-12 22:16:41.458471 | Step 1416 / 3834]
[2020-09-12 22:16:45.543745 | Step 1417 / 3834]
[2020-09-12 22:17:06.578113 | Step 1418 / 3834]
[2020-09-12 22:17:10.315460 | Step 1419 / 3834]
[2020-09-12 22:17:14.505824 | Step 1420 / 3834]
[2020-09-12 22:17:17.954634 | Step 1421 / 3834]
[2020-09-12 22:17:21.919278 | Step 1422 / 3834]
[2020-09-12 22:17:25.569532 | Step 1423 / 3834]
[2020-09-12 22:17:45.198285 | Step 1424 / 3834]
[2020-09-12 22:17:48.695647 | Step 1425 / 3834]
[2020-09-12 22:17:51.950876 | Step 1426 / 3834]
[2020-09-12 22:17:55.347834 | Step 1427 / 3834]
[2020-09-12 22:17:58.675208 | Step 1428 / 3834]
[2020-09-12 22:18:02.016316 | Step 1429 / 3834]
[2020-09-12 22:18:21.991775 | Step 1430 / 3834]
[2020-09-12 22:18:25.218561 | Step 1431 / 3834]
[2020-09-12 22:18:28.572681 | Step 1432 / 3834]
[2020-09-12 22:18:32.217682 | Step 1433 / 3834]
[2020-09-12 22:18:35.575115 | Step 1434 / 3834]
[2020-09-12 22:18:39.046620 | Step 1435 / 3834]
[2020-09-12 22:18:59.601390 | Step 1436 / 3834]
[2020-09-12 22:19:03.207456 | Step 1437 / 3834]
[2020-09-12 22:19:06.538821 | Step 1438 / 3834]
[2020-09-12 22:19:09.600270 | Step 1439 / 3834]
[2020-09-12 22:19:13.277024 | Step 1440 / 3834]
[2020-09-12 22:19:16.801335 | Step 1441 / 3834]
[2020-09-12 22:19:35.675627 | Step 1442 / 3834]
[2020-09-12 22:19:39.087851 | Step 1443 / 3834]
[2020-09-12 22:19:42.378751 | Step 1444 / 3834]
[2020-09-12 22:19:45.841313 | Step 1445 / 3834]
[2020-09-12 22:19:48.994006 | Step 1446 / 3834]
[2020-09-12 22:19:52.253341 | Step 1447 / 3834]
[2020-09-12 22:20:12.356805 | Step 1448 / 3834]
[2020-09-12 22:20:15.523988 | Step 1449 / 3834]
[2020-09-12 22:20:18.859253 | Step 1450 / 3834]
[2020-09-12 22:20:22.402987 | Step 1451 / 3834]
[2020-09-12 22:20:25.663456 | Step 1452 / 3834]
[2020-09-12 22:20:29.552975 | Step 1453 / 3834]
[2020-09-12 22:20:53.037308 | Step 1454 / 3834]
[2020-09-12 22:20:56.824518 | Step 1455 / 3834]
[2020-09-12 22:21:00.198575 | Step 1456 / 3834]
[2020-09-12 22:21:03.899660 | Step 1457 / 3834]
[2020-09-12 22:21:07.718143 | Step 1458 / 3834]
[2020-09-12 22:21:11.320651 | Step 1459 / 3834]
[2020-09-12 22:21:33.839783 | Step 1460 / 3834]
[2020-09-12 22:21:37.692819 | Step 1461 / 3834]
[2020-09-12 22:21:42.286884 | Step 1462 / 3834]
[2020-09-12 22:21:45.456466 | Step 1463 / 3834]
[2020-09-12 22:21:48.700721 | Step 1464 / 3834]
[2020-09-12 22:21:52.170364 | Step 1465 / 3834]
[2020-09-12 22:22:13.468718 | Step 1466 / 3834]
[2020-09-12 22:22:16.983733 | Step 1467 / 3834]
[2020-09-12 22:22:20.498765 | Step 1468 / 3834]
[2020-09-12 22:22:24.016280 | Step 1469 / 3834]
[2020-09-12 22:22:27.603218 | Step 1470 / 3834]
[2020-09-12 22:22:31.368596 | Step 1471 / 3834]
[2020-09-12 22:22:52.654759 | Step 1472 / 3834]
[2020-09-12 22:22:56.227084 | Step 1473 / 3834]
[2020-09-12 22:22:59.982784 | Step 1474 / 3834]
[2020-09-12 22:23:03.592974 | Step 1475 / 3834]
[2020-09-12 22:23:07.252612 | Step 1476 / 3834]
[2020-09-12 22:23:11.664014 | Step 1477 / 3834]
[2020-09-12 22:23:33.718970 | Step 1478 / 3834]
[2020-09-12 22:23:37.649728 | Step 1479 / 3834]
[2020-09-12 22:23:41.398093 | Step 1480 / 3834]
[2020-09-12 22:23:45.948005 | Step 1481 / 3834]
[2020-09-12 22:23:49.660395 | Step 1482 / 3834]
[2020-09-12 22:23:53.958204 | Step 1483 / 3834]
[2020-09-12 22:24:14.867881 | Step 1484 / 3834]
[2020-09-12 22:24:18.885049 | Step 1485 / 3834]
[2020-09-12 22:24:22.746524 | Step 1486 / 3834]
[2020-09-12 22:24:26.602434 | Step 1487 / 3834]
[2020-09-12 22:24:30.690705 | Step 1488 / 3834]
[2020-09-12 22:24:34.690281 | Step 1489 / 3834]
[2020-09-12 22:24:56.408522 | Step 1490 / 3834]
[2020-09-12 22:25:00.409543 | Step 1491 / 3834]
[2020-09-12 22:25:04.405499 | Step 1492 / 3834]
[2020-09-12 22:25:08.311152 | Step 1493 / 3834]
[2020-09-12 22:25:12.000982 | Step 1494 / 3834]
[2020-09-12 22:25:16.259970 | Step 1495 / 3834]
[2020-09-12 22:25:37.083203 | Step 1496 / 3834]
[2020-09-12 22:25:41.249713 | Step 1497 / 3834]
[2020-09-12 22:25:45.487421 | Step 1498 / 3834]
[2020-09-12 22:25:49.488432 | Step 1499 / 3834]
[2020-09-12 22:25:53.369571 | Step 1500 / 3834]
[2020-09-12 22:25:57.897857 | Step 1501 / 3834]
[2020-09-12 22:26:18.282553 | Step 1502 / 3834]
[2020-09-12 22:26:22.159979 | Step 1503 / 3834]
[2020-09-12 22:26:26.375719 | Step 1504 / 3834]
[2020-09-12 22:26:30.245743 | Step 1505 / 3834]
[2020-09-12 22:26:34.085583 | Step 1506 / 3834]
[2020-09-12 22:26:37.861160 | Step 1507 / 3834]
[2020-09-12 22:26:59.617056 | Step 1508 / 3834]
[2020-09-12 22:27:03.499436 | Step 1509 / 3834]
[2020-09-12 22:27:07.550537 | Step 1510 / 3834]
[2020-09-12 22:27:11.146154 | Step 1511 / 3834]
[2020-09-12 22:27:15.310963 | Step 1512 / 3834]
[2020-09-12 22:27:19.232332 | Step 1513 / 3834]
[2020-09-12 22:27:39.537115 | Step 1514 / 3834]
[2020-09-12 22:27:43.233864 | Step 1515 / 3834]
[2020-09-12 22:27:46.982697 | Step 1516 / 3834]
[2020-09-12 22:27:49.885887 | Step 1517 / 3834]
[2020-09-12 22:27:52.977247 | Step 1518 / 3834]
[2020-09-12 22:27:56.101495 | Step 1519 / 3834]
[2020-09-12 22:28:17.115877 | Step 1520 / 3834]
[2020-09-12 22:28:20.347420 | Step 1521 / 3834]
[2020-09-12 22:28:23.591904 | Step 1522 / 3834]
[2020-09-12 22:28:27.191066 | Step 1523 / 3834]
[2020-09-12 22:28:31.097147 | Step 1524 / 3834]
[2020-09-12 22:28:34.740074 | Step 1525 / 3834]
[2020-09-12 22:28:56.017972 | Step 1526 / 3834]
[2020-09-12 22:28:59.662058 | Step 1527 / 3834]
[2020-09-12 22:29:03.293512 | Step 1528 / 3834]
[2020-09-12 22:29:06.888084 | Step 1529 / 3834]
[2020-09-12 22:29:10.445454 | Step 1530 / 3834]
[2020-09-12 22:29:14.079961 | Step 1531 / 3834]
[2020-09-12 22:29:36.076384 | Step 1532 / 3834]
[2020-09-12 22:29:40.089820 | Step 1533 / 3834]
[2020-09-12 22:29:43.690460 | Step 1534 / 3834]
[2020-09-12 22:29:47.421995 | Step 1535 / 3834]
[2020-09-12 22:29:51.129338 | Step 1536 / 3834]
[2020-09-12 22:29:54.985034 | Step 1537 / 3834]
[2020-09-12 22:30:15.611405 | Step 1538 / 3834]
[2020-09-12 22:30:19.273479 | Step 1539 / 3834]
[2020-09-12 22:30:22.798061 | Step 1540 / 3834]
[2020-09-12 22:30:26.911084 | Step 1541 / 3834]
[2020-09-12 22:30:30.653583 | Step 1542 / 3834]
[2020-09-12 22:30:34.284200 | Step 1543 / 3834]
[2020-09-12 22:30:55.654724 | Step 1544 / 3834]
[2020-09-12 22:30:58.996739 | Step 1545 / 3834]
[2020-09-12 22:31:02.155638 | Step 1546 / 3834]
[2020-09-12 22:31:05.656631 | Step 1547 / 3834]
[2020-09-12 22:31:09.650646 | Step 1548 / 3834]
[2020-09-12 22:31:13.461294 | Step 1549 / 3834]
[2020-09-12 22:31:32.495559 | Step 1550 / 3834]
[2020-09-12 22:31:36.026242 | Step 1551 / 3834]
[2020-09-12 22:31:39.144910 | Step 1552 / 3834]
[2020-09-12 22:31:42.419580 | Step 1553 / 3834]
[2020-09-12 22:31:45.621245 | Step 1554 / 3834]
[2020-09-12 22:31:48.854998 | Step 1555 / 3834]
[2020-09-12 22:32:08.701988 | Step 1556 / 3834]
[2020-09-12 22:32:11.719489 | Step 1557 / 3834]
[2020-09-12 22:32:15.143747 | Step 1558 / 3834]
[2020-09-12 22:32:18.444554 | Step 1559 / 3834]
[2020-09-12 22:32:21.273805 | Step 1560 / 3834]
[2020-09-12 22:32:25.168544 | Step 1561 / 3834]
[2020-09-12 22:32:47.464499 | Step 1562 / 3834]
[2020-09-12 22:32:51.084670 | Step 1563 / 3834]
[2020-09-12 22:32:54.893915 | Step 1564 / 3834]
[2020-09-12 22:32:58.360009 | Step 1565 / 3834]
[2020-09-12 22:33:01.994182 | Step 1566 / 3834]
[2020-09-12 22:33:06.477463 | Step 1567 / 3834]
[2020-09-12 22:33:25.140492 | Step 1568 / 3834]
[2020-09-12 22:33:28.631659 | Step 1569 / 3834]
[2020-09-12 22:33:32.231913 | Step 1570 / 3834]
[2020-09-12 22:33:36.284377 | Step 1571 / 3834]
[2020-09-12 22:33:39.553953 | Step 1572 / 3834]
[2020-09-12 22:33:43.088150 | Step 1573 / 3834]
[2020-09-12 22:34:03.744993 | Step 1574 / 3834]
[2020-09-12 22:34:07.264567 | Step 1575 / 3834]
[2020-09-12 22:34:10.720714 | Step 1576 / 3834]
[2020-09-12 22:34:14.199102 | Step 1577 / 3834]
[2020-09-12 22:34:17.832856 | Step 1578 / 3834]
[2020-09-12 22:34:21.923600 | Step 1579 / 3834]
[2020-09-12 22:34:42.059544 | Step 1580 / 3834]
[2020-09-12 22:34:45.555952 | Step 1581 / 3834]
[2020-09-12 22:34:49.300855 | Step 1582 / 3834]
[2020-09-12 22:34:52.428052 | Step 1583 / 3834]
[2020-09-12 22:34:55.640653 | Step 1584 / 3834]
[2020-09-12 22:34:58.832267 | Step 1585 / 3834]
